,worm_index_joined,frame_number,coord_x,coord_y,threshold
28095,1092,5519,512.2811889648438,205.79217529296875,122
28096,1092,5520,512.2432250976562,205.95945739746094,122
28097,1092,5521,512.47998046875,206.13999938964844,122
28098,1092,5522,512.5800170898438,206.44000244140625,122
28099,1092,5523,513.0,207.0,122
28100,1092,5524,513.2551879882812,206.81985473632812,122
28101,1092,5525,513.197998046875,207.21141052246094,122
28102,1080,5501,379.2075500488281,203.27359008789062,133
28103,1080,5502,379.04583740234375,203.23495483398438,133
28104,1080,5503,379.0816650390625,203.10601806640625,133
28105,1080,5504,379.2106018066406,203.14183044433594,133
28106,1080,5505,379.33953857421875,202.67764282226562,133
28107,1080,5506,379.3037109375,202.80657958984375,133
28108,1080,5507,379.3037109375,202.80657958984375,133
28109,1080,5508,379.3037109375,202.80657958984375,133
28110,1080,5509,379.3037109375,202.80657958984375,133
28111,1080,5510,379.1747741699219,202.77076721191406,133
28112,1080,5511,379.3730773925781,202.46539306640625,133
28113,1080,5512,379.3730773925781,202.46539306640625,133
28114,1080,5513,379.3968505859375,202.47134399414062,133
28115,1080,5514,379.3730773925781,202.46539306640625,133
28116,1080,5515,379.3968505859375,202.47134399414062,133
28117,1080,5516,379.43267822265625,202.3424072265625,133
28118,1080,5517,379.4076843261719,202.33847045898438,133
28119,1080,5518,379.33953857421875,202.67764282226562,133
28120,1080,5519,379.1884460449219,203.14230346679688,133
28121,1080,5520,379.19500732421875,203.0186767578125,133
28122,1080,5521,379.1618347167969,203.14315795898438,133
28123,1080,5522,379.1618347167969,203.14315795898438,133
28124,1080,5523,379.19500732421875,203.0186767578125,133
28125,1080,5524,379.19500732421875,203.0186767578125,133
28126,1080,5525,379.39276123046875,202.5479736328125,133
28127,1093,5501,456.2875671386719,135.56982421875,122
28128,1093,5502,456.1933898925781,135.4550323486328,122
28129,1093,5503,456.1933898925781,135.4550323486328,122
28130,1093,5504,455.7155456542969,135.43470764160156,122
28131,1093,5505,455.6412048339844,135.72169494628906,122
28132,1093,5506,456.3326416015625,136.42510986328125,122
28133,1093,5507,453.0287780761719,134.52328491210938,122
28134,1093,5508,451.86553955078125,134.77017211914062,122
28135,1093,5509,451.38873291015625,134.59878540039062,122
28136,1093,5510,450.8800048828125,134.66000366210938,122
28137,1093,5511,450.44976806640625,134.8733673095703,122
28138,1093,5512,450.0384521484375,134.8076934814453,122
28139,1093,5513,450.0327453613281,134.99563598632812,122
28140,1093,5514,449.5615539550781,134.9923095703125,122
28141,1093,5515,449.0692443847656,135.05384826660156,122
28142,1093,5516,448.61572265625,135.11790466308594,122
28143,1093,5517,448.603271484375,135.12368774414062,122
28144,1093,5518,448.20770263671875,135.1615447998047,122
28145,1093,5519,448.20770263671875,135.1615447998047,122
28146,1093,5520,447.77691650390625,135.21539306640625,122
28147,1093,5521,447.7235412597656,135.15017700195312,122
28148,1093,5522,447.2303771972656,135.20819091796875,122
28149,1093,5523,447.67095947265625,135.11434936523438,122
28150,1093,5524,445.2210998535156,135.27078247070312,122
28151,1093,5525,445.24566650390625,135.34681701660156,122
28152,1100,5501,574.923095703125,134.61538696289062,105
28153,1100,5502,574.6719360351562,134.38912963867188,105
28154,1100,5503,574.694580078125,134.41403198242188,105
28155,1100,5504,574.6719360351562,134.38912963867188,105
28156,1100,5505,574.6719360351562,134.38912963867188,105
28157,1100,5506,574.6719360351562,134.38912963867188,105
28158,1100,5507,574.6719360351562,134.38912963867188,105
28159,1100,5508,574.898193359375,134.63800048828125,105
28160,1100,5509,574.6807861328125,134.384033203125,105
28161,1100,5510,574.4683227539062,134.1651611328125,105
28162,1100,5511,574.423095703125,134.11538696289062,105
28163,1100,5512,573.9705810546875,133.61764526367188,105
28164,1100,5513,573.8609008789062,133.20391845703125,105
28165,1100,5514,573.4623413085938,133.0778350830078,105
28166,1100,5515,573.349609375,132.6670684814453,105
28167,1100,5516,573.2154541015625,132.75979614257812,105
28168,1100,5517,572.8626708984375,132.13079833984375,105
28169,1100,5518,572.6254272460938,131.85671997070312,105
28170,1100,5519,572.3876342773438,131.6070098876953,105
28171,1100,5520,572.3513793945312,131.59393310546875,105
28172,1100,5521,571.8882446289062,131.0826416015625,105
28173,1100,5522,571.6385498046875,130.82044982910156,105
28174,1100,5523,571.4006958007812,130.57073974609375,105
28175,1100,5524,571.6018676757812,130.8419952392578,105
28176,1100,5525,571.3679809570312,130.59251403808594,105
28177,1076,5526,496.1280212402344,463.86505126953125,105
28178,1076,5527,496.7774963378906,464.1336364746094,105
28179,1076,5528,497.25201416015625,464.16204833984375,105
28180,1076,5529,497.25201416015625,464.16204833984375,105
28181,1076,5530,497.8851013183594,464.0196533203125,105
28182,1076,5531,497.36834716796875,464.0340270996094,105
28183,1076,5532,497.90472412109375,464.0313720703125,105
28184,1076,5533,498.0232849121094,463.86358642578125,105
28185,1076,5534,498.07159423828125,463.8588562011719,105
28186,1076,5535,498.6064758300781,464.094482421875,105
28187,1076,5536,498.649169921875,464.3232727050781,105
28188,1076,5537,499.1000061035156,464.29998779296875,105
28189,1076,5538,499.1000061035156,464.29998779296875,105
28190,1076,5539,500.6384582519531,464.1076965332031,105
28191,1076,5540,500.54010009765625,464.2127990722656,105
28192,1076,5541,501.28485107421875,464.2322692871094,105
28193,1076,5542,501.1705322265625,464.3583679199219,105
28194,1076,5543,501.617431640625,464.16778564453125,105
28195,1076,5544,501.6358337402344,464.1329345703125,105
28196,1076,5545,502.25677490234375,464.04052734375,105
28197,1076,5546,502.4163818359375,464.067626953125,105
28198,1076,5547,502.572265625,464.21966552734375,105
28199,1076,5548,502.5838928222656,464.23687744140625,105
28200,1076,5549,503.06646728515625,464.18206787109375,105
28201,1076,5550,503.04229736328125,464.160400390625,105
28202,1075,5526,307.24407958984375,396.37164306640625,129
28203,1075,5527,307.1506042480469,396.037841796875,129
28204,1075,5528,307.1090087890625,396.3581237792969,129
28205,1075,5529,307.24407958984375,396.37164306640625,129
28206,1075,5530,307.0727844238281,396.2496032714844,129
28207,1075,5531,307.20770263671875,396.2418212890625,129
28208,1075,5532,307.0666198730469,396.2188720703125,129
28209,1075,5533,306.9697265625,395.9005126953125,129
28210,1075,5534,307.20721435546875,396.21038818359375,129
28211,1075,5535,307.1679992675781,396.07598876953125,129
28212,1075,5536,306.994384765625,395.4808044433594,129
28213,1075,5537,307.07281494140625,395.7496032714844,129
28214,1075,5538,307.0727844238281,396.2496032714844,129
28215,1075,5539,307.38079833984375,397.30560302734375,129
28216,1075,5540,307.633544921875,398.2626037597656,129
28217,1075,5541,307.7110595703125,397.8900451660156,129
28218,1075,5542,307.8131103515625,398.87725830078125,129
28219,1075,5543,308.2159118652344,400.67303466796875,129
28220,1075,5544,308.3055114746094,401.02142333984375,129
28221,1075,5545,308.3365173339844,401.14202880859375,129
28222,1075,5546,308.4551696777344,401.5379333496094,129
28223,1075,5547,308.1960144042969,401.0417785644531,129
28224,1075,5548,308.3993225097656,401.80828857421875,129
28225,1075,5549,307.7914123535156,401.59075927734375,129
28226,1075,5550,308.18359375,400.78033447265625,129
28227,1092,5526,513.3007202148438,207.5152587890625,122
28228,1092,5527,513.4263916015625,207.68582153320312,122
28229,1092,5528,513.4263916015625,207.68582153320312,122
28230,1092,5529,513.652587890625,207.99281311035156,122
28231,1092,5530,513.7378540039062,207.9299774169922,122
28232,1092,5531,513.6400146484375,208.02000427246094,122
28233,1092,5532,513.4600219726562,207.77999877929688,122
28234,1092,5533,513.4600219726562,207.77999877929688,122
28235,1092,5534,513.5399780273438,207.72000122070312,122
28236,1092,5535,513.6400146484375,208.02000427246094,122
28237,1092,5536,513.9542236328125,208.40216064453125,122
28238,1092,5537,513.8800048828125,208.33999633789062,122
28239,1092,5538,513.891357421875,208.31687927246094,122
28240,1092,5539,513.8200073242188,208.25999450683594,122
28241,1092,5540,513.8800048828125,208.33999633789062,122
28242,1092,5541,513.9600219726562,208.27999877929688,122
28243,1092,5542,513.8200073242188,208.25999450683594,122
28244,1092,5543,513.9600219726562,208.27999877929688,122
28245,1092,5544,514.4039306640625,208.22052001953125,122
28246,1092,5545,514.5606079101562,208.6416015625,122
28247,1092,5546,514.2926635742188,207.86585998535156,122
28248,1092,5547,515.0101928710938,209.07809448242188,122
28249,1092,5548,515.219482421875,209.02438354492188,122
28250,1092,5549,515.2587890625,209.00094604492188,122
28251,1092,5550,515.3533935546875,209.11822509765625,122
28252,1080,5526,379.3194885253906,202.5518798828125,133
28253,1080,5527,379.4107971191406,202.2095489501953,133
28254,1080,5528,379.4107971191406,202.2095489501953,133
28255,1080,5529,379.4439697265625,202.08506774902344,133
28256,1080,5530,379.3924865722656,202.20855712890625,133
28257,1080,5531,379.4107971191406,202.2095489501953,133
28258,1080,5532,379.4107971191406,202.2095489501953,133
28259,1080,5533,379.4107971191406,202.2095489501953,133
28260,1080,5534,379.4107971191406,202.2095489501953,133
28261,1080,5535,379.5020751953125,201.86721801757812,133
28262,1080,5536,379.42486572265625,202.0854949951172,133
28263,1080,5537,379.5719909667969,202.08541870117188,133
28264,1080,5538,379.52752685546875,202.4082489013672,133
28265,1080,5539,379.6499938964844,202.5500030517578,133
28266,1080,5540,379.6499938964844,202.5500030517578,133
28267,1080,5541,379.8597106933594,202.10679626464844,133
28268,1080,5542,379.8597106933594,202.10679626464844,133
28269,1080,5543,380.0814514160156,201.6719512939453,133
28270,1080,5544,380.01568603515625,201.6390838623047,133
28271,1080,5545,380.01568603515625,201.6390838623047,133
28272,1080,5546,380.1063232421875,201.7669677734375,133
28273,1080,5547,380.1715087890625,201.5986328125,133
28274,1080,5548,380.4040222167969,201.35162353515625,133
28275,1080,5549,380.474853515625,201.17727661132812,133
28276,1080,5550,380.474853515625,201.17727661132812,133
28277,1093,5526,444.4194641113281,135.4563751220703,122
28278,1093,5527,443.4409484863281,135.60134887695312,122
28279,1093,5528,443.4409484863281,135.60134887695312,122
28280,1093,5529,441.2359313964844,135.73960876464844,122
28281,1093,5530,441.15679931640625,135.80361938476562,122
28282,1093,5531,441.0892333984375,135.76161193847656,122
28283,1093,5532,440.831298828125,135.87530517578125,122
28284,1093,5533,439.9755554199219,136.003662109375,122
28285,1093,5534,440.6675720214844,135.89459228515625,122
28286,1093,5535,440.5905456542969,135.90675354003906,122
28287,1093,5536,440.5256652832031,135.99594116210938,122
28288,1093,5537,439.4608154296875,136.0851287841797,122
28289,1093,5538,439.4132080078125,136.0880126953125,122
28290,1093,5539,439.4241943359375,136.161376953125,122
28291,1093,5540,439.3282165527344,136.27732849121094,122
28292,1093,5541,439.3282165527344,136.27732849121094,122
28293,1093,5542,439.3108215332031,136.3648681640625,122
28294,1093,5543,438.74322509765625,136.45945739746094,122
28295,1093,5544,438.69915771484375,136.69549560546875,122
28296,1093,5545,438.0984802246094,136.7669677734375,122
28297,1093,5546,437.5,137.0,122
28298,1093,5547,437.5,137.0,122
28299,1093,5548,437.5,137.0,122
28300,1093,5549,438.135986328125,136.7480010986328,122
28301,1093,5550,438.0876770019531,136.82435607910156,122
28302,1100,5526,570.9769287109375,130.6846160888672,105
28303,1100,5527,570.8370361328125,130.0966796875,105
28304,1100,5528,570.12939453125,129.31764221191406,105
28305,1100,5529,569.947998046875,129.26980590820312,105
28306,1100,5530,569.802001953125,128.98019409179688,105
28307,1100,5531,569.802001953125,128.98019409179688,105
28308,1100,5532,569.3493041992188,128.43150329589844,105
28309,1100,5533,569.3230590820312,128.41537475585938,105
28310,1100,5534,569.3230590820312,128.41537475585938,105
28311,1100,5535,569.0807495117188,128.10385131835938,105
28312,1100,5536,569.0769653320312,128.099609375,105
28313,1100,5537,569.166259765625,128.22494506835938,105
28314,1100,5538,569.196533203125,128.27745056152344,105
28315,1100,5539,569.2653198242188,128.37457275390625,105
28316,1100,5540,569.2161865234375,128.29730224609375,105
28317,1100,5541,569.0519409179688,128.07029724121094,105
28318,1100,5542,568.873046875,127.765380859375,105
28319,1100,5543,568.7089233398438,127.64041137695312,105
28320,1100,5544,568.7089233398438,127.64041137695312,105
28321,1100,5545,568.515380859375,127.37692260742188,105
28322,1100,5546,568.40771484375,127.23846435546875,105
28323,1100,5547,568.4595947265625,127.2666015625,105
28324,1100,5548,568.1188354492188,126.81188201904297,105
28325,1100,5549,568.0684814453125,126.84931945800781,105
28326,1100,5550,567.8329467773438,126.62773132324219,105
28327,1076,5551,503.4797668457031,464.1184997558594,102
28328,1076,5552,504.1184997558594,464.0202331542969,102
28329,1076,5553,504.68206787109375,463.93353271484375,102
28330,1076,5554,504.67083740234375,463.6926574707031,102
28331,1076,5555,505.1756591796875,463.5540466308594,102
28332,1076,5556,505.87908935546875,463.27227783203125,102
28333,1076,5557,506.5504150390625,462.9893798828125,102
28334,1076,5558,506.8853759765625,463.1317138671875,102
28335,1076,5559,506.5662841796875,462.9316101074219,102
28336,1076,5560,507.1002197265625,462.88995361328125,102
28337,1076,5561,507.52471923828125,462.7012939453125,102
28338,1076,5562,508.73529052734375,462.441162109375,102
28339,1076,5563,508.73529052734375,462.441162109375,102
28340,1076,5564,509.20587158203125,462.3235168457031,102
28341,1076,5565,509.20587158203125,462.3235168457031,102
28342,1076,5566,509.1470642089844,462.0882263183594,102
28343,1076,5567,509.33172607421875,462.2058410644531,102
28344,1076,5568,509.7848815917969,461.996826171875,102
28345,1076,5569,509.2167053222656,462.1456298828125,102
28346,1076,5570,509.7783203125,461.90093994140625,102
28347,1076,5571,508.9005432128906,461.78521728515625,102
28348,1076,5572,509.34600830078125,462.0169372558594,102
28349,1076,5573,509.2943115234375,461.7065734863281,102
28350,1076,5574,509.8565673828125,461.8096923828125,102
28351,1076,5575,510.9169921875,461.34136962890625,102
28352,1075,5551,308.4328918457031,401.6439208984375,129
28353,1075,5552,308.58001708984375,401.7445068359375,129
28354,1075,5553,308.5391845703125,401.73388671875,129
28355,1075,5554,308.3883056640625,401.0927429199219,129
28356,1075,5555,308.3883056640625,401.0927429199219,129
28357,1075,5556,308.4550476074219,401.471923828125,129
28358,1075,5557,307.73565673828125,401.4012756347656,129
28359,1075,5558,307.84100341796875,399.0556335449219,129
28360,1075,5559,307.8532409667969,399.05523681640625,129
28361,1075,5560,308.23529052734375,400.441162109375,129
28362,1075,5561,307.76470947265625,398.558837890625,129
28363,1075,5562,307.6176452636719,397.9705810546875,129
28364,1075,5563,307.6764831542969,398.20587158203125,129
28365,1075,5564,307.5734558105469,397.6982421875,129
28366,1075,5565,307.79412841796875,398.1764831542969,129
28367,1075,5566,307.558837890625,397.23529052734375,129
28368,1075,5567,307.7987976074219,398.32830810546875,129
28369,1075,5568,308.1764831542969,400.20587158203125,129
28370,1075,5569,308.24212646484375,400.7174072265625,129
28371,1075,5570,308.214599609375,400.6033630371094,129
28372,1075,5571,308.29412841796875,401.1764831542969,129
28373,1075,5572,308.4121398925781,401.57342529296875,129
28374,1075,5573,308.0063781738281,401.8216552734375,129
28375,1075,5574,308.5252685546875,402.0162353515625,129
28376,1075,5575,308.7102966308594,402.3673400878906,129
28377,1101,5551,276.26141357421875,295.47088623046875,134
28378,1101,5552,275.5846252441406,296.0230712890625,134
28379,1101,5553,275.5926208496094,296.1394348144531,134
28380,1101,5554,275.5987243652344,296.26434326171875,134
28381,1101,5555,275.19744873046875,296.5286560058594,134
28382,1101,5556,275.0037841796875,296.61224365234375,134
28383,1101,5557,275.00457763671875,296.6513671875,134
28384,1101,5558,274.1995544433594,297.0848693847656,134
28385,1101,5559,274.587158203125,296.87615966796875,134
28386,1101,5560,273.9920654296875,297.2185363769531,134
28387,1101,5561,272.6881103515625,297.7913513183594,134
28388,1101,5562,272.6881103515625,297.7913513183594,134
28389,1101,5563,272.5,298.0,134
28390,1101,5564,272.1000061035156,298.20001220703125,134
28391,1101,5565,271.96630859375,298.30377197265625,134
28392,1101,5566,271.96630859375,298.30377197265625,134
28393,1101,5567,271.58880615234375,298.5938415527344,134
28394,1101,5568,271.5777893066406,298.51190185546875,134
28395,1101,5569,271.1893005371094,298.72003173828125,134
28396,1101,5570,271.4811706542969,298.3315124511719,134
28397,1101,5571,271.5777893066406,298.51190185546875,134
28398,1101,5572,271.1952209472656,298.7984924316406,134
28399,1101,5573,271.1952209472656,298.7984924316406,134
28400,1101,5574,271.3998718261719,298.69207763671875,134
28401,1101,5575,271.1893005371094,298.72003173828125,134
28402,1092,5551,515.4634399414062,209.3292694091797,122
28403,1092,5552,515.268310546875,209.08535766601562,122
28404,1092,5553,515.268310546875,209.08535766601562,122
28405,1092,5554,515.4146118164062,209.26829528808594,122
28406,1092,5555,515.6301879882812,209.21983337402344,122
28407,1092,5556,515.9180297851562,209.40164184570312,122
28408,1092,5557,516.2933349609375,209.54025268554688,122
28409,1092,5558,516.48681640625,209.4083709716797,122
28410,1092,5559,516.649169921875,209.66574096679688,122
28411,1092,5560,516.7095947265625,209.65689086914062,122
28412,1092,5561,516.6809692382812,209.68260192871094,122
28413,1092,5562,516.6809692382812,209.68260192871094,122
28414,1092,5563,516.9037475585938,209.93112182617188,122
28415,1092,5564,516.9254150390625,209.91712951660156,122
28416,1092,5565,516.7390747070312,210.03372192382812,122
28417,1092,5566,516.9254150390625,209.91712951660156,122
28418,1092,5567,516.702392578125,210.065673828125,122
28419,1092,5568,516.9254150390625,209.91712951660156,122
28420,1092,5569,516.4913940429688,210.24940490722656,122
28421,1092,5570,516.7343139648438,210.10235595703125,122
28422,1092,5571,515.9270629882812,209.87176513671875,122
28423,1092,5572,515.7115478515625,209.9423065185547,122
28424,1092,5573,515.602783203125,210.09156799316406,122
28425,1092,5574,515.602783203125,210.09156799316406,122
28426,1092,5575,515.602783203125,210.09156799316406,122
28427,1080,5551,380.3883056640625,201.16812133789062,133
28428,1080,5552,380.4178161621094,200.71917724609375,133
28429,1080,5553,380.558837890625,200.73529052734375,133
28430,1080,5554,380.558837890625,200.73529052734375,133
28431,1080,5555,380.5365905761719,200.55810546875,133
28432,1080,5556,380.6260070800781,200.56478881835938,133
28433,1080,5557,380.6260070800781,200.56478881835938,133
28434,1080,5558,380.5365905761719,200.55810546875,133
28435,1080,5559,380.5365905761719,200.55810546875,133
28436,1080,5560,380.5365905761719,200.55810546875,133
28437,1080,5561,380.5365905761719,200.55810546875,133
28438,1080,5562,380.6396179199219,200.28868103027344,133
28439,1080,5563,380.5365905761719,200.55810546875,133
28440,1080,5564,380.7033996582031,200.12188720703125,133
28441,1080,5565,380.7033996582031,200.12188720703125,133
28442,1080,5566,380.5365905761719,200.55810546875,133
28443,1080,5567,380.47283935546875,200.72491455078125,133
28444,1080,5568,380.113525390625,200.85153198242188,133
28445,1080,5569,379.837890625,201.30255126953125,133
28446,1080,5570,379.592529296875,201.90391540527344,133
28447,1080,5571,379.52752685546875,201.9082489013672,133
28448,1080,5572,379.4447937011719,202.04640197753906,133
28449,1080,5573,379.4447937011719,202.04640197753906,133
28450,1080,5574,379.4056091308594,202.18080139160156,133
28451,1080,5575,379.36639404296875,202.31520080566406,133
28452,1093,5551,438.5268249511719,136.95852661132812,122
28453,1093,5552,438.0874938964844,137.03892517089844,122
28454,1093,5553,436.880859375,137.35198974609375,122
28455,1093,5554,436.880859375,137.35198974609375,122
28456,1093,5555,436.9034423828125,137.45578002929688,122
28457,1093,5556,437.3470458984375,137.311767578125,122
28458,1093,5557,436.87060546875,137.4176483154297,122
28459,1093,5558,436.87060546875,137.4176483154297,122
28460,1093,5559,436.9034423828125,137.45578002929688,122
28461,1093,5560,436.87060546875,137.4176483154297,122
28462,1093,5561,436.4176330566406,137.62940979003906,122
28463,1093,5562,436.87060546875,137.4176483154297,122
28464,1093,5563,436.87060546875,137.4176483154297,122
28465,1093,5564,436.87060546875,137.4176483154297,122
28466,1093,5565,436.87060546875,137.4176483154297,122
28467,1093,5566,436.880859375,137.35198974609375,122
28468,1093,5567,437.94635009765625,137.0829315185547,122
28469,1093,5568,436.2264099121094,137.6741180419922,122
28470,1093,5569,436.79412841796875,137.6764678955078,122
28471,1093,5570,435.6068420410156,138.05406188964844,122
28472,1093,5571,436.8313293457031,137.71900939941406,122
28473,1093,5572,435.5965576171875,138.14138793945312,122
28474,1093,5573,434.6607360839844,138.386474609375,122
28475,1093,5574,434.65399169921875,138.4830780029297,122
28476,1093,5575,433.54052734375,138.7567596435547,122
28477,1100,5551,567.9115600585938,126.45768737792969,105
28478,1100,5552,567.780029296875,126.04000091552734,105
28479,1100,5553,567.6069946289062,126.25202941894531,105
28480,1100,5554,567.7220458984375,126.076171875,105
28481,1100,5555,567.7220458984375,126.076171875,105
28482,1100,5556,567.4752807617188,126.25955200195312,105
28483,1100,5557,567.96533203125,126.3465347290039,105
28484,1100,5558,567.730224609375,126.4480209350586,105
28485,1100,5559,567.5218505859375,126.24473571777344,105
28486,1100,5560,567.2297973632812,125.96235656738281,105
28487,1100,5561,567.28466796875,125.9034652709961,105
28488,1100,5562,567.519775390625,125.8019790649414,105
28489,1100,5563,567.5524291992188,126.10698699951172,105
28490,1100,5564,567.5670776367188,125.85176086425781,105
28491,1100,5565,567.5916748046875,125.81222534179688,105
28492,1100,5566,567.3638916015625,125.61138916015625,105
28493,1100,5567,567.3460083007812,125.6296615600586,105
28494,1100,5568,567.1458740234375,125.7982177734375,105
28495,1100,5569,567.3460083007812,125.6296615600586,105
28496,1100,5570,567.11474609375,125.73770141601562,105
28497,1100,5571,566.9158325195312,125.42190551757812,105
28498,1100,5572,567.0288696289062,125.18785858154297,105
28499,1100,5573,566.8231811523438,125.36714172363281,105
28500,1100,5574,566.5843505859375,125.04308319091797,105
28501,1100,5575,566.65771484375,124.9395980834961,105
28502,1076,5576,511.5543212890625,461.1421813964844,101
28503,1076,5577,511.6834716796875,460.9449462890625,101
28504,1076,5578,512.1784057617188,460.8297424316406,101
28505,1076,5579,512.2227172851562,460.8562316894531,101
28506,1076,5580,512.5786743164062,460.9018859863281,101
28507,1076,5581,512.8719482421875,460.9324951171875,101
28508,1076,5582,512.96435546875,460.6022644042969,101
28509,1076,5583,512.9156494140625,460.57373046875,101
28510,1076,5584,512.96435546875,460.6022644042969,101
28511,1076,5585,513.0499877929688,460.6499938964844,101
28512,1076,5586,513.006103515625,460.62591552734375,101
28513,1076,5587,513.311767578125,460.53619384765625,101
28514,1076,5588,512.8388671875,460.4208984375,101
28515,1076,5589,513.1500244140625,460.45001220703125,101
28516,1076,5590,513.1500244140625,460.45001220703125,101
28517,1076,5591,513.1500244140625,460.45001220703125,101
28518,1076,5592,513.6146850585938,460.1848449707031,101
28519,1076,5593,513.6115112304688,460.16351318359375,101
28520,1076,5594,514.1115112304688,460.16351318359375,101
28521,1076,5595,514.60302734375,460.13946533203125,101
28522,1076,5596,514.8726806640625,459.24395751953125,101
28523,1076,5597,515.027587890625,460.00372314453125,101
28524,1076,5598,515.208251953125,459.9521179199219,101
28525,1076,5599,515.1259765625,459.39544677734375,101
28526,1076,5600,515.208251953125,459.9521179199219,101
28527,1075,5576,308.6352844238281,402.4427490234375,129
28528,1075,5577,308.6730651855469,402.8653869628906,129
28529,1075,5578,308.5348815917969,403.411376953125,129
28530,1075,5579,308.44622802734375,403.8285217285156,129
28531,1075,5580,308.38653564453125,404.3113708496094,129
28532,1075,5581,308.4980773925781,404.71478271484375,129
28533,1075,5582,308.3823547363281,405.0294189453125,129
28534,1075,5583,308.2865295410156,405.0315246582031,129
28535,1075,5584,308.20916748046875,405.0530090332031,129
28536,1075,5585,308.352294921875,405.0534362792969,129
28537,1075,5586,308.4441833496094,404.8934631347656,129
28538,1075,5587,308.21490478515625,404.7736511230469,129
28539,1075,5588,308.4705810546875,404.8823547363281,129
28540,1075,5589,308.25018310546875,404.6756286621094,129
28541,1075,5590,308.3438415527344,404.7378234863281,129
28542,1075,5591,308.19232177734375,404.4615478515625,129
28543,1075,5592,308.29144287109375,404.6075134277344,129
28544,1075,5593,308.2263488769531,404.58746337890625,129
28545,1075,5594,308.3821105957031,404.9520568847656,129
28546,1075,5595,308.5,405.0,129
28547,1075,5596,308.796630859375,404.9735412597656,129
28548,1075,5597,308.6427917480469,404.183349609375,129
28549,1075,5598,308.32440185546875,402.18048095703125,129
28550,1075,5599,308.3647155761719,402.14117431640625,129
28551,1075,5600,308.44879150390625,401.760986328125,129
28552,1101,5576,271.1054992675781,298.6188659667969,134
28553,1101,5577,271.1952209472656,298.7984924316406,134
28554,1101,5578,271.0972900390625,298.6162109375,134
28555,1101,5579,271.3998718261719,298.69207763671875,134
28556,1101,5580,271.4940490722656,298.7889099121094,134
28557,1101,5581,271.79998779296875,298.3999938964844,134
28558,1101,5582,272.5963439941406,298.06988525390625,134
28559,1101,5583,272.70135498046875,298.14093017578125,134
28560,1101,5584,272.6053771972656,297.9637451171875,134
28561,1101,5585,272.5963439941406,298.06988525390625,134
28562,1101,5586,272.70135498046875,298.14093017578125,134
28563,1101,5587,272.6053771972656,297.9637451171875,134
28564,1101,5588,272.70135498046875,298.14093017578125,134
28565,1101,5589,272.1045227050781,298.08563232421875,134
28566,1101,5590,272.70135498046875,298.14093017578125,134
28567,1101,5591,272.9107360839844,298.02752685546875,134
28568,1101,5592,272.8009948730469,297.9634704589844,134
28569,1101,5593,273.2939758300781,297.7515869140625,134
28570,1101,5594,273.194580078125,297.7588195800781,134
28571,1101,5595,274.19744873046875,297.0286560058594,134
28572,1101,5596,274.3108215332031,296.6351318359375,134
28573,1101,5597,274.73846435546875,296.29229736328125,134
28574,1101,5598,274.954833984375,296.132080078125,134
28575,1101,5599,274.89434814453125,295.2301940917969,134
28576,1101,5600,275.2348937988281,294.9971618652344,134
28577,1092,5576,515.7774658203125,209.9551239013672,122
28578,1092,5577,515.5348510742188,210.14462280273438,122
28579,1092,5578,515.7774658203125,209.9551239013672,122
28580,1092,5579,515.8071899414062,210.03114318847656,122
28581,1092,5580,515.916748046875,210.22576904296875,122
28582,1092,5581,515.7999267578125,209.9290771484375,122
28583,1092,5582,515.9445190429688,209.8511962890625,122
28584,1092,5583,515.9445190429688,209.8511962890625,122
28585,1092,5584,516.1415405273438,210.09552001953125,122
28586,1092,5585,516.560791015625,210.20709228515625,122
28587,1092,5586,516.560791015625,210.20709228515625,122
28588,1092,5587,516.7672729492188,210.45327758789062,122
28589,1092,5588,516.5684204101562,210.6200408935547,122
28590,1092,5589,516.5684204101562,210.6200408935547,122
28591,1092,5590,516.560791015625,210.70709228515625,122
28592,1092,5591,517.013427734375,210.74679565429688,122
28593,1092,5592,516.9754028320312,210.77049255371094,122
28594,1092,5593,517.0235595703125,211.1058807373047,122
28595,1092,5594,516.87060546875,210.9176483154297,122
28596,1092,5595,517.0693969726562,211.162353515625,122
28597,1092,5596,517.2223510742188,211.3505859375,122
28598,1092,5597,516.8811645507812,211.31529235839844,122
28599,1092,5598,517.2682495117188,211.4070587158203,122
28600,1092,5599,517.0693969726562,211.162353515625,122
28601,1092,5600,517.2223510742188,211.3505859375,122
28602,1100,5576,566.908447265625,125.30430603027344,105
28603,1100,5577,566.1951293945312,124.74390411376953,105
28604,1100,5578,566.3230590820312,124.91539001464844,105
28605,1100,5579,566.1764526367188,124.75322723388672,105
28606,1100,5580,565.9865112304688,124.51055908203125,105
28607,1100,5581,566.1764526367188,124.75322723388672,105
28608,1100,5582,566.2129516601562,124.72555541992188,105
28609,1100,5583,565.796630859375,124.26788330078125,105
28610,1100,5584,565.9434204101562,124.17324829101562,105
28611,1100,5585,565.880615234375,124.08796691894531,105
28612,1100,5586,565.5287475585938,123.61041259765625,105
28613,1100,5587,565.3461303710938,123.73076629638672,105
28614,1100,5588,565.730224609375,123.97261810302734,105
28615,1100,5589,565.492919921875,123.64401245117188,105
28616,1100,5590,565.5202026367188,123.61849975585938,105
28617,1100,5591,565.6182861328125,124.01419067382812,105
28618,1100,5592,565.664306640625,123.88134002685547,105
28619,1100,5593,565.739990234375,123.82000732421875,105
