[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:22:15, fps = 12.4; Frame 16500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:21:07, fps = 12.3; Frame 15500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:20:46, fps = 12.2; Frame 15500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:21:15, fps = 12.1; Frame 15500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:21:14, fps = 12.1; Frame 15500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:22:23, fps = 12.3; Frame 16500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:22:55, fps = 12.6; Frame 17000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:21:48, fps = 12.3; Frame 16000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:21:25, fps = 12.7; Frame 16000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:21:56, fps = 12.3; Frame 16000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:21:54, fps = 12.4; Frame 16000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:23:03, fps = 12.5; Frame 17000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:23:35, fps = 12.5; Frame 17500 
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:22:05, fps = 12.6; Frame 16500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:22:28, fps = 12.4; Frame 16500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:22:36, fps = 12.3; Frame 16500 
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:22:35, fps = 12.4; Frame 16500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:23:43, fps = 12.4; Frame 17500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:24:15, fps = 12.4; Frame 18000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:22:45, fps = 12.5; Frame 17000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:23:09, fps = 12.4; Frame 17000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:23:17, fps = 12.4; Frame 17000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:24:24, fps = 12.3; Frame 18000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:23:16, fps = 12.1; Frame 17000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:24:56, fps = 12.4; Frame 18500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:23:25, fps = 12.5; Frame 17500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:23:49, fps = 12.4; Frame 17500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:23:58, fps = 12.2; Frame 17500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:25:05, fps = 12.4; Frame 18500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:23:57, fps = 12.2; Frame 17500 
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:25:36, fps = 12.4; Frame 19000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:24:05, fps = 12.6; Frame 18000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:24:30, fps = 12.3; Frame 18000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:24:39, fps = 12.2; Frame 18000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:25:45, fps = 12.3; Frame 19000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:24:38, fps = 12.4; Frame 18000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:26:17, fps = 12.4; Frame 19500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:24:46, fps = 12.2; Frame 18500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:25:11, fps = 12.2; Frame 18500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:25:21, fps = 12.0; Frame 18500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:26:26, fps = 12.3; Frame 19500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:25:19, fps = 12.1; Frame 18500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:26:57, fps = 12.4; Frame 20000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:25:26, fps = 12.6; Frame 19000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:25:52, fps = 12.3; Frame 19000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:26:01, fps = 12.3; Frame 19000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:27:06, fps = 12.5; Frame 20000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:26:00, fps = 12.3; Frame 19000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:27:37, fps = 12.5; Frame 20500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:26:06, fps = 12.5; Frame 19500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:26:32, fps = 12.4; Frame 19500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:26:43, fps = 12.0; Frame 19500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:27:47, fps = 12.4; Frame 20500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:26:41, fps = 12.3; Frame 19500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:28:17, fps = 12.5; Frame 21000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:26:46, fps = 12.5; Frame 20000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:27:13, fps = 12.3; Frame 20000 
[mjpeg @ 0x7f898c800000] No JPEG data found in image
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:27:24, fps = 12.3; Frame 20000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:28:27, fps = 12.4; Frame 21000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:27:21, fps = 12.3; Frame 20000 
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:28:57, fps = 12.4; Frame 21500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:27:26, fps = 12.5; Frame 20500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:27:54, fps = 12.3; Frame 20500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:28:05, fps = 12.2; Frame 20500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:29:07, fps = 12.4; Frame 21500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:28:02, fps = 12.2; Frame 20500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:29:38, fps = 12.3; Frame 22000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:28:06, fps = 12.6; Frame 21000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:28:35, fps = 12.1; Frame 21000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:28:47, fps = 12.0; Frame 21000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:29:48, fps = 12.4; Frame 22000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:28:43, fps = 12.3; Frame 21000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:30:19, fps = 12.2; Frame 22500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:28:46, fps = 12.3; Frame 21500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:29:16, fps = 12.2; Frame 21500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:29:28, fps = 12.2; Frame 21500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:30:28, fps = 12.4; Frame 22500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:29:24, fps = 12.3; Frame 21500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:31:00, fps = 12.4; Frame 23000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:29:27, fps = 12.4; Frame 22000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:29:57, fps = 12.1; Frame 22000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:31:08, fps = 12.4; Frame 23000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:30:09, fps = 12.0; Frame 22000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:30:05, fps = 12.1; Frame 22000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:31:40, fps = 12.5; Frame 23500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:30:07, fps = 12.5; Frame 22500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:30:39, fps = 12.1; Frame 22500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:31:49, fps = 12.5; Frame 23500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:30:51, fps = 12.1; Frame 22500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:30:46, fps = 12.3; Frame 22500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:32:20, fps = 12.5; Frame 24000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:30:47, fps = 12.5; Frame 23000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:31:20, fps = 12.2; Frame 23000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:32:29, fps = 12.3; Frame 24000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:31:31, fps = 12.3; Frame 23000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:31:27, fps = 12.2; Frame 23000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:33:01, fps = 12.3; Frame 24500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:31:27, fps = 12.5; Frame 23500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:32:01, fps = 12.2; Frame 23500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:33:10, fps = 12.4; Frame 24500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:32:12, fps = 12.3; Frame 23500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:32:08, fps = 12.2; Frame 23500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:33:41, fps = 12.5; Frame 25000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:32:07, fps = 12.4; Frame 24000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:32:42, fps = 12.2; Frame 24000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:33:50, fps = 12.3; Frame 25000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:32:53, fps = 12.3; Frame 24000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:32:49, fps = 12.3; Frame 24000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:34:21, fps = 12.3; Frame 25500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:32:48, fps = 12.4; Frame 24500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:33:22, fps = 12.4; Frame 24500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:34:31, fps = 12.4; Frame 25500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:33:33, fps = 12.3; Frame 24500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:33:30, fps = 12.2; Frame 24500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:35:01, fps = 12.5; Frame 26000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:33:27, fps = 12.6; Frame 25000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:34:03, fps = 12.3; Frame 25000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:35:11, fps = 12.4; Frame 26000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:34:15, fps = 12.2; Frame 25000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:34:11, fps = 12.2; Frame 25000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:35:41, fps = 12.6; Frame 26500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:34:07, fps = 12.5; Frame 25500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:34:44, fps = 12.2; Frame 25500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:35:52, fps = 12.3; Frame 26500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:34:56, fps = 12.1; Frame 25500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:34:52, fps = 12.2; Frame 25500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:36:22, fps = 12.3; Frame 27000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:34:48, fps = 12.5; Frame 26000 
Capture_Ch2_28072015_120247 Compressed video done.
Capture_Ch2_28072015_120247 Downsampling video. Total time = 0:00:00, fps = 26.4; 0.00% 
[mjpeg @ 0x7fc72307e600] No JPEG data found in image
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:35:24, fps = 12.4; Frame 26000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:36:32, fps = 12.5; Frame 27000 
Capture_Ch2_28072015_120247 Downsampling video. Total time = 0:00:11, fps = 896.6; 36.97% 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:35:37, fps = 12.3; Frame 26000 
Capture_Ch2_28072015_140551 Compressed video done.
Capture_Ch2_28072015_140551 Downsampling video. Total time = 0:00:00, fps = 26.0; 0.00% 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:35:33, fps = 12.3; Frame 26000 
Capture_Ch2_28072015_120247 Downsampling video. Total time = 0:00:22, fps = 899.6; 73.94% 
Capture_Ch2_28072015_140551 Downsampling video. Total time = 0:00:11, fps = 910.3; 37.01% 
Capture_Ch2_28072015_120247 Downsampled video done.
Capture_Ch2_28072015_120247 Reading for data the tiff file...
Capture_Ch2_28072015_120247 Writing tiff file...
Capture_Ch2_28072015_120247 Tiff file done.
Capture_Ch2_28072015_120247 Processing Done. Total time = 0:37:02
python3 compressSingleFile.py /Volumes/Mrc-pc/Chris_20150728/Capture_Ch3_28072015_140551.mjpg /Volumes/behavgenom$/GeckoVideo/MaskedVideos/Chris_20150728/
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:35:27, fps = 12.6; Frame 26500 
Capture_Ch2_28072015_140551 Downsampling video. Total time = 0:00:22, fps = 896.7; 74.02% 
Capture_Ch2_28072015_140551 Downsampled video done.
Capture_Ch2_28072015_140551 Reading for data the tiff file...
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:36:05, fps = 12.4; Frame 26500 
Capture_Ch2_28072015_140551 Writing tiff file...
Capture_Ch2_28072015_140551 Tiff file done.
Capture_Ch2_28072015_140551 Processing Done. Total time = 0:37:10
